Date,A_0,A_1,A_2,A_3,A_4,A_5,A_6,A_7,A_8,A_9,close,high,low,volume,vwap,returns,y_A_0,y_A_1,y_A_2,y_A_3,y_A_4,y_A_5,y_A_6,y_A_7,y_A_8,y_A_9
,,,,,,,,,,,,,,,,,0.0993331,0.109409474,6.758064e-22,0.10921432,0.0038887365,0.106905185,6.8011985e-08,2.9787272e-14,0.13880017,0.43244892
,,,,,,,,,,,,,,,,,0.0993331,0.109409474,6.758064e-22,0.10921432,0.0038887365,0.106905185,6.8011985e-08,2.9787272e-14,0.13880017,0.43244892
,,,,,,,,,,,,,,,,,0.08883979,0.0981508,1.7190824e-15,0.098132074,0.06312723,0.09508529,3.1255288e-07,1.2298588e-13,0.1738616,0.38280293
,,,,,,,,,,,,,,,,,0.08883979,0.0981508,1.7190824e-15,0.098132074,0.06312723,0.09508529,3.1255288e-07,1.2298588e-13,0.1738616,0.38280293
,,,,,,,,,,,,,,,,,0.08883979,0.0981508,1.7190824e-15,0.098132074,0.06312723,0.09508529,3.1255288e-07,1.2298588e-13,0.1738616,0.38280293
,,,,,,,,,,,,,,,,,0.08883979,0.0981508,1.7190824e-15,0.098132074,0.06312723,0.09508529,3.1255288e-07,1.2298588e-13,0.1738616,0.38280293
,,,,,,,,,,,,,,,,,0.08883979,0.0981508,1.7190824e-15,0.098132074,0.06312723,0.09508529,3.1255288e-07,1.2298588e-13,0.1738616,0.38280293
,,,,,,,,,,,,,,,,,0.08883979,0.0981508,1.7190824e-15,0.098132074,0.06312723,0.09508529,3.1255288e-07,1.2298588e-13,0.1738616,0.38280293
,,,,,,,,,,,,,,,,,0.0066058952,0.120944776,5.5143603e-18,0.12111376,0.022465067,0.04802966,1.8972061e-08,8.128476e-14,0.24881662,0.4320242
,,,,,,,,,,,,,,,,,0.0066058952,0.120944776,5.5143603e-18,0.12111376,0.022465067,0.04802966,1.8972061e-08,8.128476e-14,0.24881662,0.4320242
,,,,,,,,,,,,,,,,,0.0066058952,0.120944776,5.5143603e-18,0.12111376,0.022465067,0.04802966,1.8972061e-08,8.128476e-14,0.24881662,0.4320242
,,,,,,,,,,,,,,,,,0.0066058952,0.120944776,5.5143603e-18,0.12111376,0.022465067,0.04802966,1.8972061e-08,8.128476e-14,0.24881662,0.4320242
,,,,,,,,,,,,,,,,,0.0066058952,0.120944776,5.5143603e-18,0.12111376,0.022465067,0.04802966,1.8972061e-08,8.128476e-14,0.24881662,0.4320242
,,,,,,,,,,,,,,,,,0.0066058952,0.120944776,5.5143603e-18,0.12111376,0.022465067,0.04802966,1.8972061e-08,8.128476e-14,0.24881662,0.4320242
,,,,,,,,,,,,,,,,,0.0002423375,0.14424415,2.5772004e-19,0.14409237,0.00087214506,0.08657088,0.003163706,8.895211e-08,0.16788623,0.4529281
,,,,,,,,,,,,,,,,,0.0002423375,0.14424415,2.5772004e-19,0.14409237,0.00087214506,0.08657088,0.003163706,8.895211e-08,0.16788623,0.4529281
